
Reaction test v3
type	A+B+C
number	1000

max value	65536
unit	us

test	A	B	C
946	29	19	7
947	371	402	383
948	42	22	34
949	17	7	27
950	29	21	11
951	27	19	9
952	24	34	14
953	35	27	17
954	29	17	5
955	28	20	10
956	5	19	29
957	18	28	6
958	11	29	21
959	3	13	23
960	34	24	14
961	29	9	21
962	8	36	26
963	5	29	19
964	4	14	24
965	36	26	5
966	20	30	8
967	38	30	18
968	7	20	37
969	48	60	101
970	27	17	7
971	5	17	25
972	34	16	26
973	12	32	22
974	28	18	36
975	26	3	16
976	26	15	35
977	29	7	19
978	11	29	21
979	32	5	22
980	38	18	28
981	25	16	5
982	5	25	17
983	18	38	28
984	40	22	32
985	20	30	7
986	10	30	20
987	36	8	26
988	17	7	25
989	7	27	19
990	22	34	8
991	5	25	17
992	25	15	5
993	30	20	8
994	14	32	24
995	19	9	29
996	35	55	45
997	23	33	3
998	20	9	29
999	26	16	4
