Reaction test v3
type	A+B+C
number	1000

max value	65536
unit	us

test	A	B	C
772	21	161	187
773	45	185	24
774	185	140	164
775	45	185	23
776	45	185	24
777	23	161	187
778	21	161	187
779	45	185	24
780	185	140	164
781	45	183	24
782	22	162	186
783	185	140	164
784	45	183	24
785	183	140	164
786	185	140	166
787	23	161	187
788	24	162	187
789	184	139	163
790	185	140	166
791	22	162	187
792	45	185	24
793	185	140	165
794	185	140	163
795	24	162	187
796	185	140	166
797	185	140	165
798	45	185	24
799	24	162	188
800	45	185	23
801	45	185	24
802	185	140	165
803	45	183	24
804	44	184	23
805	45	185	23
806	184	139	165
807	22	162	188
808	44	184	23
809	185	140	165
810	45	183	23
811	24	162	188
812	22	162	188
813	22	162	188
814	185	140	166
815	185	140	166
816	185	140	166
817	44	184	23
818	183	140	163
819	22	162	187
820	183	140	164
821	45	185	24
822	185	140	166
823	23	162	187
824	24	162	188
825	45	185	24
826	23	161	187
827	22	162	186
828	23	161	185
829	45	185	24
830	184	139	163
831	23	162	185
832	45	185	24
833	23	161	187
834	23	161	187
835	45	185	24
836	45	185	23
837	22	162	188
838	185	140	165
839	45	185	24
840	185	140	166
841	22	162	186
842	45	185	24
843	185	140	165
844	185	140	166
845	185	140	164
846	45	185	24
847	22	162	186
848	183	140	163
849	44	184	23
850	45	185	23
851	22	162	187
852	183	140	164
853	185	140	165
854	44	184	23
855	185	140	164
856	21	161	185
857	24	162	185
858	44	184	23
859	24	162	188
860	24	162	185
861	22	162	186
862	24	162	187
863	45	185	24
864	185	140	165
865	185	140	166
866	23	161	187
867	185	140	163
868	45	185	24
869	23	161	187
870	23	162	187
871	44	184	23
872	24	162	187
873	23	161	187
874	45	185	23
875	23	161	187
876	45	185	23
877	24	162	188
878	22	162	186
879	185	140	164
880	185	140	166
881	183	140	164
882	45	185	23
883	45	185	24
884	45	185	23
885	21	161	185
886	45	185	24
887	45	185	24
888	23	162	187
889	185	140	164
890	24	162	187
891	23	161	187
892	45	185	24
893	44	183	23
894	45	183	23
895	185	140	164
896	45	185	23
897	24	162	187
898	185	140	165
899	45	185	24
900	185	140	164
901	45	185	24
902	185	140	165
903	22	162	186
904	185	140	165
905	185	140	164
906	185	140	166
907	22	162	186
908	22	162	185
909	185	140	165
910	185	140	164
911	185	140	164
912	24	162	186
913	45	185	23
914	44	184	23
915	185	140	165
916	22	162	187
917	184	139	163
918	22	162	186
919	24	162	188
920	22	162	186
921	22	162	186
922	45	183	24
923	24	162	188
924	45	183	24
925	22	162	188
926	185	140	166
927	44	184	23
928	185	140	165
929	183	140	164
930	183	140	164
931	45	185	24
932	45	185	24
933	45	185	24
934	45	185	24
935	45	185	23
936	24	162	188
937	185	140	164
938	22	162	187
939	24	162	188
940	22	162	186
941	185	140	166
942	45	183	24
943	22	162	188
944	185	140	166
945	22	162	185
946	22	162	186
947	185	140	166
948	24	162	187
949	44	184	23
950	45	185	24
951	23	162	187
952	45	185	24
953	23	161	187
954	24	162	186
955	185	140	164
956	45	185	24
957	45	185	24
958	45	183	24
959	45	183	24
960	23	161	187
961	24	162	186
962	185	140	166
963	44	184	23
964	185	140	166
965	22	162	185
966	185	140	164
967	45	185	23
968	45	185	24
969	185	140	166
970	184	139	163
971	23	162	187
972	185	140	166
973	45	185	24
974	45	183	24
975	22	162	185
976	22	162	187
977	45	185	24
978	24	162	188
979	44	184	23
980	45	185	24
981	45	185	24
982	183	139	163
983	23	161	187
984	22	162	186
985	184	139	165
986	185	140	165
987	22	162	188
988	24	162	187
989	185	140	163
990	185	140	165
991	45	185	24
992	183	140	163
993	22	162	187
994	22	162	186
995	183	140	164
996	185	140	164
997	185	140	165
998	22	162	188
999	45	185	24
