Reaction test v3
type	A+B+C
number	1000

max value	65536
unit	us

test	A	B	C
682	38	62	14
683	38	61	14
684	38	62	15
685	38	62	15
686	38	62	14
687	38	62	14
688	38	62	14
689	38	62	15
690	38	61	14
691	38	62	14
692	38	61	14
693	38	62	15
694	38	62	14
695	38	62	14
696	38	62	14
697	38	62	15
698	38	61	14
699	38	62	15
700	38	62	14
701	38	62	14
702	38	62	14
703	38	61	14
704	38	62	15
705	38	62	14
706	38	62	14
707	38	61	14
708	38	61	14
709	38	62	14
710	38	62	14
711	38	62	14
712	38	62	14
713	38	61	14
714	38	62	14
715	38	61	14
716	38	62	14
717	38	62	15
718	38	62	15
719	38	62	14
720	38	62	15
721	38	62	14
722	38	61	14
723	38	62	14
724	38	62	14
725	38	62	15
726	38	62	15
727	38	61	14
728	38	62	15
729	38	62	14
730	38	62	14
731	38	62	14
732	38	62	14
733	38	61	14
734	38	62	14
735	38	61	14
736	38	62	14
737	38	61	14
738	38	61	14
739	38	62	15
740	38	62	14
741	38	62	14
742	38	61	14
743	38	62	15
744	38	62	14
745	38	61	14
746	38	62	14
747	38	62	15
748	38	62	15
749	38	62	15
750	38	62	15
751	38	62	14
752	38	61	14
753	40	62	14
754	38	62	14
755	38	62	15
756	38	61	14
757	38	62	15
758	38	62	14
759	38	62	14
760	38	62	15
761	38	62	15
762	38	62	14
763	38	61	14
764	38	61	14
765	40	62	15
766	38	62	14
767	38	62	14
768	38	62	14
769	38	62	15
770	38	62	14
771	38	62	14
772	38	62	14
773	38	61	14
774	38	62	15
775	38	62	14
776	38	61	14
777	38	62	15
778	38	62	14
779	38	62	14
780	38	62	15
781	38	62	14
782	38	62	14
783	38	62	15
784	38	61	14
785	38	61	14
786	38	61	14
787	38	62	14
788	38	62	15
789	38	62	14
790	38	62	15
791	38	62	15
792	38	62	14
793	38	62	14
794	38	62	14
795	38	62	15
796	38	61	14
797	38	62	14
798	38	62	14
799	38	61	14
800	38	61	14
801	38	62	14
802	38	62	15
803	38	62	15
804	38	62	15
805	38	62	15
806	38	62	14
807	38	61	14
808	38	62	14
809	38	62	14
810	38	61	14
811	38	62	14
812	38	62	15
813	38	61	14
814	38	62	15
815	38	62	14
816	38	62	15
817	38	62	14
818	38	62	14
819	38	62	14
820	38	62	14
821	38	62	14
822	38	61	14
823	38	62	14
824	38	62	14
825	38	62	14
826	38	61	14
827	38	61	14
828	38	62	14
829	38	62	15
830	38	62	14
831	38	62	14
832	38	62	14
833	38	62	14
834	38	62	14
835	38	62	14
836	38	62	14
837	40	62	14
838	38	62	15
839	38	61	14
840	38	62	14
841	38	61	14
842	40	62	14
843	38	62	15
844	38	62	14
845	39	61	14
846	38	61	14
847	38	62	14
848	38	62	14
849	38	62	15
850	38	62	14
851	38	62	14
852	38	62	15
853	38	62	14
854	38	62	14
855	38	62	15
856	38	62	14
857	38	61	14
858	38	62	14
859	38	62	14
860	38	62	14
861	38	62	14
862	38	61	14
863	38	62	14
864	38	61	14
865	38	62	15
866	38	61	14
867	38	62	14
868	38	62	14
869	38	62	15
870	38	62	14
871	38	62	14
872	38	62	14
873	38	62	14
874	38	62	15
875	38	62	14
876	38	62	14
877	38	61	14
878	38	62	14
879	38	62	14
880	38	62	15
881	38	62	15
882	38	62	14
883	38	62	14
884	38	61	14
885	38	62	14
886	40	62	14
887	38	62	14
888	38	62	14
889	38	62	14
890	38	61	14
891	38	61	14
892	38	62	14
893	38	62	14
894	38	62	14
895	38	62	15
896	38	61	14
897	38	62	15
898	38	62	14
899	38	62	14
900	38	62	14
901	38	62	14
