Reaction test v3
type	A+B+C
number	1000

max value	65536
unit	us

test	A	B	C
785	836	1925	4337
786	250	302	3761
787	596	1684	4102
788	567	619	4078
789	897	1984	4395
790	984	2080	3449
791	999	1050	3463
792	929	981	4440
793	520	1609	4025
794	209	260	3718
795	521	1610	4024
796	20	71	3531
797	410	1499	3915
798	607	658	4121
799	231	1320	3736
800	237	288	3746
801	37	1123	3538
802	622	673	4135
803	650	1739	4155
804	374	425	3885
805	198	1287	3703
806	934	986	4443
807	882	1969	4383
808	179	230	3688
809	821	1907	4322
810	731	782	4240
811	118	1206	3621
812	538	589	4047
813	845	1934	4350
814	794	845	4303
815	67	1154	3570
816	603	654	4110
817	50	1139	3553
818	1016	20	3478
819	390	1478	3893
820	539	590	4050
821	404	1493	3909
822	563	615	4080
823	999	1050	3465
824	651	703	4164
825	986	29	4489
826	376	427	3887
827	785	1874	4290
828	629	681	4142
829	40	1129	3545
830	768	819	4280
831	879	1968	4384
832	815	866	4329
833	168	1256	3671
834	162	213	3673
835	245	1332	3746
836	233	285	3744
837	582	1669	4084
838	669	720	4181
839	164	1253	3671
840	76	127	3589
841	1015	1067	3480
842	875	926	4386
843	532	1621	4037
844	169	221	3680
845	552	1641	4055
846	628	679	4138
847	773	1864	4278
848	123	174	3634
849	89	1176	3590
850	121	172	3631
851	659	1748	4164
852	943	994	4453
853	461	1550	3968
854	541	592	4053
855	856	1943	4357
856	397	448	3907
857	781	1870	4284
858	282	333	3791
859	153	1242	3655
860	792	843	4303
861	10	1099	3515
862	281	332	3790
863	117	1206	3621
864	568	619	4078
865	330	1418	3835
866	68	120	3579
867	928	2016	4431
868	80	131	3593
869	498	1587	4003
870	717	769	4228
871	33	1121	3536
872	576	628	4087
873	521	1610	4026
874	824	875	4336
875	247	1335	3752
876	871	922	4381
877	156	1243	3660
878	376	428	3887
879	896	1983	4399
880	503	555	4016
881	509	1596	4010
882	38	89	3549
883	152	1238	3655
884	538	589	4048
885	61	1149	3566
886	758	810	4267
887	419	1506	3922
888	260	312	3771
889	485	1572	3984
890	869	920	4380
891	273	1361	3774
892	779	830	4288
893	904	1991	4408
894	653	704	4166
895	342	1431	3847
896	104	156	3613
897	335	1424	3838
898	963	2059	3526
899	643	1731	4243
900	237	290	3845
901	384	1472	3984
902	750	801	4358
903	663	1752	4263
904	147	199	3756
905	281	1370	3883
906	412	463	4018
907	525	1613	4125
908	856	907	4466
909	341	1427	3939
